task_id	embedding_root	model	variant	feature	classifier	reducer	components	output	train_target	evaluation_target
150	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	prompt_tokens_flat	extra_trees	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_short_prompt_tokens_flat_extra_trees_dynamic_token_gate.json	event_return_3d	next_day_return
151	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	prompt_tokens_flat	hist_gradient_boosting	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_short_prompt_tokens_flat_hist_gradient_boosting_dynamic_token_gate.json	event_return_3d	next_day_return
152	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	prompt_tokens_flat	xgboost	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_short_prompt_tokens_flat_xgboost_dynamic_token_gate.json	event_return_3d	next_day_return
153	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	prompt_tokens_flat	lightgbm	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_short_prompt_tokens_flat_lightgbm_dynamic_token_gate.json	event_return_3d	next_day_return
154	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	prompt_tokens_flat	catboost	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_short_prompt_tokens_flat_catboost_dynamic_token_gate.json	event_return_3d	next_day_return
155	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	short	prompt_tokens_flat	knn	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_short_prompt_tokens_flat_knn_dynamic_token_gate.json	event_return_3d	next_day_return
156	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	prompt_tokens_flat	logistic	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_short_prompt_tokens_flat_logistic_dynamic_token_gate.json	event_return_3d	next_day_return
157	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	prompt_tokens_flat	linear_svm	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_short_prompt_tokens_flat_linear_svm_dynamic_token_gate.json	event_return_3d	next_day_return
158	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	prompt_tokens_flat	sgd	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_short_prompt_tokens_flat_sgd_dynamic_token_gate.json	event_return_3d	next_day_return
159	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	prompt_tokens_flat	mlp	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_short_prompt_tokens_flat_mlp_dynamic_token_gate.json	event_return_3d	next_day_return
160	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	prompt_tokens_flat	simple_mlp	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_short_prompt_tokens_flat_simple_mlp_dynamic_token_gate.json	event_return_3d	next_day_return
161	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	prompt_tokens_flat	random_forest	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_short_prompt_tokens_flat_random_forest_dynamic_token_gate.json	event_return_3d	next_day_return
162	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	prompt_tokens_flat	extra_trees	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_short_prompt_tokens_flat_extra_trees_dynamic_token_gate.json	event_return_3d	next_day_return
163	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	prompt_tokens_flat	hist_gradient_boosting	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_short_prompt_tokens_flat_hist_gradient_boosting_dynamic_token_gate.json	event_return_3d	next_day_return
164	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	prompt_tokens_flat	xgboost	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_short_prompt_tokens_flat_xgboost_dynamic_token_gate.json	event_return_3d	next_day_return
165	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	prompt_tokens_flat	lightgbm	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_short_prompt_tokens_flat_lightgbm_dynamic_token_gate.json	event_return_3d	next_day_return
166	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	prompt_tokens_flat	catboost	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_short_prompt_tokens_flat_catboost_dynamic_token_gate.json	event_return_3d	next_day_return
167	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_short	prompt_tokens_flat	knn	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_short_prompt_tokens_flat_knn_dynamic_token_gate.json	event_return_3d	next_day_return
168	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	prompt_tokens_flat	logistic	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_long_prompt_tokens_flat_logistic_dynamic_token_gate.json	event_return_3d	next_day_return
169	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	prompt_tokens_flat	linear_svm	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_long_prompt_tokens_flat_linear_svm_dynamic_token_gate.json	event_return_3d	next_day_return
170	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	prompt_tokens_flat	sgd	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_long_prompt_tokens_flat_sgd_dynamic_token_gate.json	event_return_3d	next_day_return
171	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	prompt_tokens_flat	mlp	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_long_prompt_tokens_flat_mlp_dynamic_token_gate.json	event_return_3d	next_day_return
172	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	prompt_tokens_flat	simple_mlp	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_long_prompt_tokens_flat_simple_mlp_dynamic_token_gate.json	event_return_3d	next_day_return
173	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	prompt_tokens_flat	random_forest	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_long_prompt_tokens_flat_random_forest_dynamic_token_gate.json	event_return_3d	next_day_return
174	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	prompt_tokens_flat	extra_trees	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_long_prompt_tokens_flat_extra_trees_dynamic_token_gate.json	event_return_3d	next_day_return
175	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	prompt_tokens_flat	hist_gradient_boosting	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_long_prompt_tokens_flat_hist_gradient_boosting_dynamic_token_gate.json	event_return_3d	next_day_return
176	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	prompt_tokens_flat	xgboost	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_long_prompt_tokens_flat_xgboost_dynamic_token_gate.json	event_return_3d	next_day_return
177	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	prompt_tokens_flat	lightgbm	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_long_prompt_tokens_flat_lightgbm_dynamic_token_gate.json	event_return_3d	next_day_return
178	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	prompt_tokens_flat	catboost	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_long_prompt_tokens_flat_catboost_dynamic_token_gate.json	event_return_3d	next_day_return
179	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	prompt_tokens_flat	knn	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_long_prompt_tokens_flat_knn_dynamic_token_gate.json	event_return_3d	next_day_return
180	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	prompt_tokens_flat	logistic	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_long_prompt_tokens_flat_logistic_dynamic_token_gate.json	event_return_3d	next_day_return
181	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	prompt_tokens_flat	linear_svm	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_long_prompt_tokens_flat_linear_svm_dynamic_token_gate.json	event_return_3d	next_day_return
182	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	prompt_tokens_flat	sgd	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_long_prompt_tokens_flat_sgd_dynamic_token_gate.json	event_return_3d	next_day_return
183	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	prompt_tokens_flat	mlp	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_long_prompt_tokens_flat_mlp_dynamic_token_gate.json	event_return_3d	next_day_return
184	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	prompt_tokens_flat	simple_mlp	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_long_prompt_tokens_flat_simple_mlp_dynamic_token_gate.json	event_return_3d	next_day_return
185	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	prompt_tokens_flat	random_forest	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_long_prompt_tokens_flat_random_forest_dynamic_token_gate.json	event_return_3d	next_day_return
186	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	prompt_tokens_flat	extra_trees	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_long_prompt_tokens_flat_extra_trees_dynamic_token_gate.json	event_return_3d	next_day_return
187	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	prompt_tokens_flat	hist_gradient_boosting	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_long_prompt_tokens_flat_hist_gradient_boosting_dynamic_token_gate.json	event_return_3d	next_day_return
188	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	prompt_tokens_flat	xgboost	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_long_prompt_tokens_flat_xgboost_dynamic_token_gate.json	event_return_3d	next_day_return
189	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	prompt_tokens_flat	lightgbm	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_long_prompt_tokens_flat_lightgbm_dynamic_token_gate.json	event_return_3d	next_day_return
190	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	prompt_tokens_flat	catboost	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_long_prompt_tokens_flat_catboost_dynamic_token_gate.json	event_return_3d	next_day_return
191	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	prompt_tokens_flat	knn	dynamic_token_gate	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_token_dynamic_classification/xlm_roberta_large_masked_long_prompt_tokens_flat_knn_dynamic_token_gate.json	event_return_3d	next_day_return
