task_id	embedding_root	model	variant	feature	classifier	reducer	components	output	train_target	evaluation_target
444	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_short	cls	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_short_cls_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
445	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_short	full_max	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_short_full_max_logistic_none_0.json	event_return_3d	event_return_3d
446	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_short	full_max	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_short_full_max_linear_svm_none_0.json	event_return_3d	event_return_3d
447	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_short	full_max	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_short_full_max_sgd_none_0.json	event_return_3d	event_return_3d
448	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_short	full_max	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_short_full_max_simple_mlp_none_0.json	event_return_3d	event_return_3d
449	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_short	full_max	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_short_full_max_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
450	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_body_mean_logistic_none_0.json	event_return_3d	event_return_3d
451	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_body_mean_linear_svm_none_0.json	event_return_3d	event_return_3d
452	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_body_mean_sgd_none_0.json	event_return_3d	event_return_3d
453	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_body_mean_simple_mlp_none_0.json	event_return_3d	event_return_3d
454	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
455	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	title_body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_title_body_mean_logistic_none_0.json	event_return_3d	event_return_3d
456	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	title_body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_title_body_mean_linear_svm_none_0.json	event_return_3d	event_return_3d
457	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	title_body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_title_body_mean_sgd_none_0.json	event_return_3d	event_return_3d
458	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	title_body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_title_body_mean_simple_mlp_none_0.json	event_return_3d	event_return_3d
459	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	title_body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_title_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
460	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	full_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_full_mean_logistic_none_0.json	event_return_3d	event_return_3d
461	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	full_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_full_mean_linear_svm_none_0.json	event_return_3d	event_return_3d
462	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	full_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_full_mean_sgd_none_0.json	event_return_3d	event_return_3d
463	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	full_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_full_mean_simple_mlp_none_0.json	event_return_3d	event_return_3d
464	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	full_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
465	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	cls	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_cls_logistic_none_0.json	event_return_3d	event_return_3d
466	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	cls	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_cls_linear_svm_none_0.json	event_return_3d	event_return_3d
467	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	cls	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_cls_sgd_none_0.json	event_return_3d	event_return_3d
468	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	cls	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_cls_simple_mlp_none_0.json	event_return_3d	event_return_3d
469	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	cls	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_cls_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
470	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	full_max	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_full_max_logistic_none_0.json	event_return_3d	event_return_3d
471	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	full_max	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_full_max_linear_svm_none_0.json	event_return_3d	event_return_3d
472	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	full_max	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_full_max_sgd_none_0.json	event_return_3d	event_return_3d
473	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	full_max	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_full_max_simple_mlp_none_0.json	event_return_3d	event_return_3d
474	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	long	full_max	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_long_full_max_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
475	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_body_mean_logistic_none_0.json	event_return_3d	event_return_3d
476	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_body_mean_linear_svm_none_0.json	event_return_3d	event_return_3d
477	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_body_mean_sgd_none_0.json	event_return_3d	event_return_3d
478	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_body_mean_simple_mlp_none_0.json	event_return_3d	event_return_3d
479	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
480	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	title_body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_title_body_mean_logistic_none_0.json	event_return_3d	event_return_3d
481	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	title_body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_title_body_mean_linear_svm_none_0.json	event_return_3d	event_return_3d
482	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	title_body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_title_body_mean_sgd_none_0.json	event_return_3d	event_return_3d
483	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	title_body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_title_body_mean_simple_mlp_none_0.json	event_return_3d	event_return_3d
484	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	title_body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_title_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
485	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	full_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_full_mean_logistic_none_0.json	event_return_3d	event_return_3d
486	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	full_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_full_mean_linear_svm_none_0.json	event_return_3d	event_return_3d
487	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	full_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_full_mean_sgd_none_0.json	event_return_3d	event_return_3d
488	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	full_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_full_mean_simple_mlp_none_0.json	event_return_3d	event_return_3d
489	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	full_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
490	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	cls	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_cls_logistic_none_0.json	event_return_3d	event_return_3d
491	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	cls	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_cls_linear_svm_none_0.json	event_return_3d	event_return_3d
492	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	cls	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_cls_sgd_none_0.json	event_return_3d	event_return_3d
493	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	cls	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_cls_simple_mlp_none_0.json	event_return_3d	event_return_3d
494	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	cls	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_cls_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
495	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	full_max	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_full_max_logistic_none_0.json	event_return_3d	event_return_3d
496	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	full_max	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_full_max_linear_svm_none_0.json	event_return_3d	event_return_3d
497	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	full_max	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_full_max_sgd_none_0.json	event_return_3d	event_return_3d
498	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	full_max	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_full_max_simple_mlp_none_0.json	event_return_3d	event_return_3d
499	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	xlm_roberta_large	masked_long	full_max	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/event3_to_event3/classification/xlm_roberta_large_masked_long_full_max_hist_gradient_boosting_none_0.json	event_return_3d	event_return_3d
500	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_body_mean_logistic_none_0.json	next_day_return	next_day_return
501	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_body_mean_linear_svm_none_0.json	next_day_return	next_day_return
502	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_body_mean_sgd_none_0.json	next_day_return	next_day_return
503	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_body_mean_simple_mlp_none_0.json	next_day_return	next_day_return
504	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_body_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
505	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	title_body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_title_body_mean_logistic_none_0.json	next_day_return	next_day_return
506	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	title_body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_title_body_mean_linear_svm_none_0.json	next_day_return	next_day_return
507	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	title_body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_title_body_mean_sgd_none_0.json	next_day_return	next_day_return
508	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	title_body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_title_body_mean_simple_mlp_none_0.json	next_day_return	next_day_return
509	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	title_body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_title_body_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
510	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	full_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_full_mean_logistic_none_0.json	next_day_return	next_day_return
511	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	full_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_full_mean_linear_svm_none_0.json	next_day_return	next_day_return
512	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	full_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_full_mean_sgd_none_0.json	next_day_return	next_day_return
513	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	full_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_full_mean_simple_mlp_none_0.json	next_day_return	next_day_return
